"","X","query","baseMean","log2FoldChange","lfcSE","pvalue","padj","List","definition","Classification","Reference","Original_Accession","def_short","Heatmap_Label","category","LCM_15","LCM_16","LCM_20","LCM_21","LCM_26","LCM_27","LCM_4","LCM_5","LCM_8","LCM_9"
"18",18,"Pocillopora_acuta_HIv2___RNAseq.g14951.t1",847.297592672048,8.24598636150645,2.5579848353381,3.84021399892421e-09,1.27983537512534e-07,"Searched Keywords","Coadhesin","Extracellular matrix/cell adhesion",NA,NA,"Coadhesin","Coadhesin","Biomineralization",1.03199700872577,-0.0250472565914438,0.627650817923335,-1.19822050858149,0.935945394904273,-1.19822050858149,-1.19822050858149,0.227895433185025,1.39518045790787,-0.59896033031035
"19",19,"Pocillopora_acuta_HIv2___RNAseq.g16715.t1",164499.295892458,-3.51677493485201,0.67520375869984,5.94460749571917e-09,1.86109962809701e-07,"Biomin_Genes","Uncharacterized skeletal organic matrix protein-6 (USOMP6),Late embryogenesis protein","Uncharacterized biomineralization proteins","Ramos-Silva et al., 2013,Drake et al., 2013","JR971508.1,P28_g11651","Uncharacterized skeletal organic matr...","Late embryogenesis abundant protein At3g53040","Biomineralization",-0.584531447952568,0.847925830280476,-1.07611625946211,0.903602642773393,-0.802188827861875,0.823803776529553,1.15471914563711,-0.444587394495741,-1.58886819535435,0.766240729906139
"20",20,"Pocillopora_acuta_HIv2___RNAseq.g8523.t1",133.456897571417,11.7992715715928,3.58303260481524,6.21835885174262e-09,1.92596022337485e-07,"Searched Keywords","Coadhesin","Extracellular matrix/cell adhesion",NA,NA,"Coadhesin","Coadhesin","Biomineralization",0.49965026475609,-0.908778256823506,1.11146453906206,-0.908778256823506,1.15207650955505,-0.908778256823506,-0.908778256823506,1.3766010080898,0.404098962654528,-0.908778256823506
"21",22,"Pocillopora_acuta_HIv2___RNAseq.g672.t1",528.012808858935,10.3560543690957,3.23315376591107,1.33347806019572e-08,3.73353616118166e-07,"Searched Keywords","Coadhesin","Extracellular matrix/cell adhesion",NA,NA,"Coadhesin","Coadhesin","Biomineralization",0.564159355080717,-1.13901880963058,1.08815284610782,-1.13901880963058,1.0371448818151,0.521217321657507,-1.13901880963058,0.505662237664534,0.839738596196644,-1.13901880963058
"22",23,"Pocillopora_acuta_HIv2___RNAseq.g14952.t1",100.504765074165,11.2862835125813,3.46062845272308,1.84515029622909e-08,4.94226923789955e-07,"Searched Keywords","Coadhesin","Extracellular matrix/cell adhesion",NA,NA,"Coadhesin","Coadhesin","Biomineralization",0.794568261881209,-0.938539684913677,0.870802596169762,-0.938539684913677,1.23676502313711,-0.938539684913677,-0.938539684913677,0.703662403109641,1.08690014027067,-0.938539684913677
"23",24,"Pocillopora_acuta_HIv2___RNAseq.g1812.t1",9662.94937539683,-3.7761055919089,0.799345949611728,3.41218895652369e-08,8.5982406040346e-07,"Biomin_Genes","Annotated: Actin","Actin","Mummadisetti et al., 2021","Gene:g9094","Annotated: Actin","Actin, cytoplasmic","Biomineralization",-0.694383457336084,0.792910192721071,-0.735667149870701,0.692970922941375,-0.81533472754218,0.981135870107617,0.985052655206168,-0.703649037921394,-1.60213581276442,1.09910054445854
"24",25,"Pocillopora_acuta_HIv2___RNAseq.g1119.t1",934.210540933629,-1.42967552418416,3.11701310121979,3.82883936722843e-08,9.49919941811183e-07,"Searched Keywords","Collagen alpha-6(VI) chain","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-6(VI) chain","Collagen alpha-6(VI) chain","Biomineralization",-1.36146597482333,0.679255563745487,-1.36146597482333,0.907088442108372,0.141698526563065,1.17351424722324,0.705178144114547,-0.0317810349952869,-1.36146597482333,0.509444035710554
"25",26,"Pocillopora_acuta_HIv2___TS.g2710.t1",25241.7068372189,2.76695972841773,0.546027608466104,4.3294317583642e-08,1.04892631412026e-06,"Biomin_Genes","Zona pellucida domain-containing protein,Annotated: Zona Pellucida (ZP domain-containing),Zona pellucida,ZP domain-containing protein-like [Stylophora pistillata]","Extracellular matrix/cell adhesion","Takeuchi et al., 2016,Mummadisetti et al., 2021,Drake et al., 2013,Peled et al., 2020","aug_v2a.07627.t1,Gene:g907,P21_g18277,XP_022806326.1","Zona pellucida domain-containing prot...","ZP domain-containing protein","Biomineralization; Zona Pellucida",0.945266828456873,-0.858741680482234,0.950006681990346,-1.12480389012677,0.91269992292586,-1.01261815205092,-0.859514114503316,0.982076932044951,0.937669275439569,-0.872041803694366
"26",28,"Pocillopora_acuta_HIv2___RNAseq.2533_t",3992.1710047385,-5.96900495807999,3.9905621941869,1.31221030264878e-07,2.74675945962546e-06,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",-0.370600954958269,0.947680540579003,-1.35933197122155,0.857798927246902,-1.35933197122155,0.887631888120602,1.44294133950549,-0.72345791640347,-0.370875562666208,0.0475456810190615
"27",29,"Pocillopora_acuta_HIv2___RNAseq.g25935.t1",41416.6959166268,-3.64971027631303,0.838078970862475,1.57871455872316e-07,3.21613061653125e-06,"Biomin_Genes","MAM and LDLr domain-containing protein,Annotated: MAM and LDL receptor-containing protein (MAM LDL-2),MAM and LDL-receptor domain- containing protein 2,MAM and LDL-receptor domain- containing protein 1,MAM domain anchor protein,MAM/LDL receptor domain containing protein,Zonadhesion-like precursor,MAM and LDL-receptor class A domain-containing protein 2-like [Stylophora pistillata]","Extracellular matrix/cell adhesion","Takeuchi et al., 2016,Mummadisetti et al., 2021,Ramos-Silva et al., 2013,Drake et al., 2013,Peled et al., 2020","aug_v2a.09968.t1,aug_v2a.09969.t1,Gene:g15955,JR994474.1,JT011118.1,P20_g6066,P34_g1714,P36_g13890,XP_022794736.1","MAM and LDLr domain-containing protei...","MAM and LDL-receptor class A domain-containing protein 2","Biomineralization",-0.791661818369993,0.819468074868202,-1.16764062851366,0.933939026804484,-0.619476704330389,1.16870853116884,0.612916019143234,-0.32859508868429,-1.54587338585893,0.918215973772496
"28",32,"Pocillopora_acuta_HIv2___RNAseq.g8821.t1",15967.8005170179,-2.99315589752014,0.654495530605719,2.71287426643319e-07,5.13599651697508e-06,"Biomin_Genes","Complement C3 [Stylophora pistillata]","Extracellular matrix/cell adhesion","Peled et al., 2020","PFX26597.1","Complement C3 [Stylophora pistillata]","Complement C3","Biomineralization; Mucus- and Bacteria-related",-0.8927419881661,0.946927041448588,-1.32116576473105,0.859956540111415,-0.7323086509502,0.977355731171969,1.08989653980855,-0.0589189053928201,-1.37282580935609,0.503825266055747
"29",33,"Pocillopora_acuta_HIv2___RNAseq.g11580.t1",148.096171726209,11.1120298273433,3.95536525986574,4.35151554266195e-07,7.74533168377262e-06,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",2.08648061337745,-0.797715585497421,1.10555236129861,-0.797715585497421,0.38490172093915,-0.797715585497421,-0.797715585497421,0.275561990701178,0.136081241170721,-0.797715585497421
"30",34,"Pocillopora_acuta_HIv2___RNAseq.g5807.t1",9139.3164167662,-4.41668787432377,1.41247186887488,1.18488608340547e-06,1.82127442193164e-05,"Biomin_Genes","spore wall protein 2-like isoform X3 [Stylophora pistillata]","Uncharacterized biomineralization proteins","Peled et al., 2020","XP_022803872.1","spore wall protein 2-like isoform X3 ...","Translation factor GUF1 homolog, mitochondrial","Biomineralization",-0.238448615410662,0.801122396322743,-0.0907087481299556,0.757987806778211,-1.30657041900689,0.787808666637737,0.900806117174807,-1.84676737567767,-0.638009810864496,0.872779982176175
"31",36,"Pocillopora_acuta_HIv2___RNAseq.g26035.t1",2844.02785962697,-3.4527908470303,1.04496790429293,5.70731687587949e-06,7.07981400452152e-05,"Biomin_Genes","CUB domain-containing protein-like isoform X2 [Stylophora pistillata]","Extracellular matrix/cell adhesion","Peled et al., 2020","XP_022799089.1","CUB domain-containing protein-like is...","Threonine-rich protein","Biomineralization",-0.0114302435805942,1.04886160303867,-1.26321884898254,0.235116093164806,-1.64892018228289,0.588945219868548,1.52626103043844,-0.710998693411598,-0.282475651520697,0.51785967326786
"32",37,"Pocillopora_acuta_HIv2___TS.g8258.t1",75.7322744331064,-6.90268382355009,3.37541542624349,6.26848047914536e-06,7.66418441676741e-05,"Searched Keywords","Hemicentin-2","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-2","Hemicentin-2","Biomineralization",-1.08595592771239,1.3189858954465,-1.08595592771239,0.467354439730387,-1.08595592771239,0.29349364618041,1.34188319051273,0.381285871389119,-1.08595592771239,0.540820667590401
"33",38,"Pocillopora_acuta_HIv2___TS.g11286.t1",2158.52113630256,-4.85576994191524,1.82328448869049,7.17812537455308e-06,8.61613322967101e-05,"Searched Keywords","Coadhesin","Extracellular matrix/cell adhesion",NA,NA,"Coadhesin","Coadhesin","Biomineralization",-0.595883794128782,0.474405797207385,-1.28325664430621,0.685971275015705,-0.426122336704916,1.03098671837036,0.99774252279466,-0.297121255416596,-1.67215606417888,1.08543378134728
"34",39,"Pocillopora_acuta_HIv2___RNAseq.g25351.t1",48599.9596373917,-2.4917606246365,0.655618883276136,1.00556276176909e-05,0.000114975966689551,"Biomin_Genes","mammalian ependymin-related protein 1-like [Stylophora pistillata]","Extracellular matrix/cell adhesion","Peled et al., 2020","XP_022794351.1","mammalian ependymin-related protein 1...","Mammalian ependymin-related protein 1","Biomineralization",-0.372398779763565,0.973572158154582,-1.30847062954664,0.554712589971319,-0.688982466643002,0.699334306982991,1.32226372201729,-0.00570124166344675,-1.70340197173035,0.529072312220859
"35",40,"Pocillopora_acuta_HIv2___TS.g5338.t1",2352.95724361698,-5.24946424827796,2.57903191290669,1.179845105755e-05,0.000131880058807113,"Biomin_Genes","collagenase 3-like [Stylophora pistillata]","Extracellular matrix/cell adhesion","Peled et al., 2020","XP_022783952.1","collagenase 3-like [Stylophora pistil...","Collagenase 3","Biomineralization",-0.394397889136749,0.843682129965118,-0.819834666835328,0.603158390798325,-0.253355772583571,0.928024110033508,1.23772421819203,-1.43445215965231,-1.43445215965231,0.723903798871273
"36",41,"Pocillopora_acuta_HIv2___RNAseq.g183.t1",340.729076017681,-4.57268561961012,2.18962470150978,1.18225440609888e-05,0.000132047318376944,"Searched Keywords","Uncharacterized skeletal organic matrix protein 2 (Uncharacterized SOMP-2)","Uncharacterized biomineralization proteins",NA,NA,"Uncharacterized skeletal organic matr...","Uncharacterized skeletal organic matrix protein 2","Biomineralization",-1.46019630353028,0.485567964547887,-0.355564644841464,0.88779839470467,-0.333249669018252,0.698254611540526,1.48832736464157,-0.595982769223071,-1.46019630353028,0.645241354708687
"37",43,"Pocillopora_acuta_HIv2___RNAseq.g15036.t2",215.571648799652,5.82932736182203,3.30095520437546,1.44764725773701e-05,0.000157434360420361,"Searched Keywords","Collagen alpha-1(XXIV) chain","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-1(XXIV) chain","Collagen alpha-1(XXIV) chain","Biomineralization",0.816482676270654,1.18120006406153,0.83563135329817,-1.16136865262849,0.412947213355496,-1.16136865262849,-0.744901013653055,1.19323243565643,-0.210486771103743,-1.16136865262849
"38",44,"Pocillopora_acuta_HIv2___TS.g23724.t1a",3514.2101435833,-4.46389527422006,1.4865619158934,1.72009704390117e-05,0.000183334234754885,"Biomin_Genes","Uncharacterized skeletal organic matrix protein-3  (USOMP-3)","Uncharacterized biomineralization proteins","Ramos-Silva et al., 2013","JR997000.1","Uncharacterized skeletal organic matr...","Uncharacterized skeletal organic matrix protein 3","Biomineralization",-0.511974654310721,0.829470207737464,-0.429676585522801,0.909522476289905,-0.863717533257377,0.752952122406692,1.10306686783133,-0.282684787908824,-2.0366264696592,0.52966835639353
"39",46,"Pocillopora_acuta_HIv2___RNAseq.g23210.t1",91.1601050956309,-6.90997608068636,4.41799424191815,1.99020883604528e-05,0.00020665025559626,"Searched Keywords","Hemicentin-2","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-2","Hemicentin-2","Biomineralization",-0.959536181952533,-0.5521890939785,0.225408644757753,1.37451761342755,-0.959536181952533,1.44319323145941,0.87589508975461,-0.959536181952533,-0.959536181952533,0.4713192423893
"40",48,"Pocillopora_acuta_HIv2___RNAseq.g8520.t1",75.4558839837935,9.70205982217643,4.05507932622583,2.46288152352086e-05,0.000247205794336689,"Searched Keywords","Hemicentin-1 (Fibulin-6) (FIBL-6)","Extracellular matrix/cell adhesion",NA,NA,"Hemicentin-1 (Fibulin-6) (FIBL-6)","Hemicentin-1","Biomineralization",1.42892683522288,-0.735189272013167,2.01180830472966,-0.735189272013167,0.404376276736637,-0.735189272013167,-0.735189272013167,-0.207973238670851,0.0388081820475116,-0.735189272013167
"41",50,"Pocillopora_acuta_HIv2___RNAseq.g1273.t1",2144.39075430026,-4.17608378366951,2.72866473172044,4.31056836664965e-05,0.000402245553904649,"Searched Keywords","von Willebrand factor D and EGF domain-containing protein","Extracellular matrix/cell adhesion",NA,NA,"von Willebrand factor D and EGF domai...","von Willebrand factor D and EGF domain-containing protein","Biomineralization",-1.56992604749708,0.846310612000538,-0.645902582295767,0.843182261721869,-0.398130622597236,0.704148383716549,1.06433370406644,0.0665903566202498,-1.56992604749708,0.659319981761521
"42",51,"Pocillopora_acuta_HIv2___RNAseq.g30304.t2",2520.38767280819,-4.21101604684746,2.41415970886484,5.56782055715237e-05,0.000501450538845902,"Biomin_Genes","CARP3 [Stylophora pistillata]","Acidic proteins","Mass et al., 2013","AGE35226.1","CARP3 [Stylophora pistillata]","Galaxin","Biomineralization",-0.44137072169898,0.976451275124021,-1.14029390353621,0.388796966604662,-1.7772971993398,0.92548992433618,1.15398093188706,-0.85009042467501,0.24332082228545,0.521012329012623
"43",52,"Pocillopora_acuta_HIv2___TS.g5112.t1",7861.55930595759,2.95855919452301,1.03114627042791,5.79976477586865e-05,0.00051878662781796,"Biomin_Genes","CARP6-partial","Acidic proteins","Mummadisetti et al., 2021","Gene:g8396","CARP6-partial","CARP6-partial","Biomineralization",0.958255611059212,0.26043204248035,0.553978267578629,-1.27646491709819,0.579955008478887,-0.684573167886735,-1.98335380133353,0.256322872632418,1.10451574674695,0.230932337342015
"44",53,"Pocillopora_acuta_HIv2___RNAseq.g26200.t1",29175.7743379683,-2.4979525230606,0.792795162634748,8.13132084518247e-05,0.000696337624065833,"Searched Keywords","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(I) chain (Alpha-2 ty...","Collagen alpha-2(I) chain","Biomineralization",-0.953928869256743,0.881323335828681,-1.17153457255714,1.0063067831496,-0.673061492805834,0.973326924436254,0.440364491913605,-0.243368342024158,-1.40269580091921,1.14326754223496
"45",54,"Pocillopora_acuta_HIv2___RNAseq.g14375.t1",4079.04011946024,-3.57257223492773,2.94727176410692,8.60690334230426e-05,0.000729720105176371,"Searched Keywords","Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-5(VI) chain (Collagen ...","Collagen alpha-5(VI) chain","Biomineralization",-0.24391941187085,1.07492069819751,-1.67065193317504,0.778765478336363,-0.281108223318582,0.902065077889011,1.33954118057494,-1.18173054242355,-0.510955730495168,-0.206926593714625
"46",56,"Pocillopora_acuta_HIv2___RNAseq.g1970.t1",1578.77647794326,-2.10507565054168,3.2397936152313,0.000105626006341872,0.000868547217583194,"Biomin_Genes","SAARP1,Annotated: CARP4,Skeletal acidic Asp-rich Protein 1 (SAARP 1),skeletal aspartic acid-rich protein 1-like (CARP4)","Acidic proteins","Takeuchi et al., 2016,Mummadisetti et al., 2021,Ramos-Silva et al., 2013,Peled et al., 2020","aug_v2a.11068.t1,Gene:g3745.t1,Gene:g10186,Gene:g14733,JT001945.1,XP_022782398.1","SAARP1,Annotated: CARP4,Skeletal acid...","Skeletal aspartic acid-rich protein 1","Biomineralization",0.0931109290529832,0.731544674110803,-1.40412002918717,0.131128529369471,-1.01143399157969,1.07793296061261,1.23907034886708,-1.5743700096831,0.434093489104792,0.283043099332222
"47",57,"Pocillopora_acuta_HIv2___TS.g24066.t1",6081.75958151818,-2.26620261619242,0.71244009680436,0.00011070224575694,0.000905654571622387,"Searched Keywords","Collagen alpha-2(IV) chain","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(IV) chain","Collagen alpha-2(IV) chain","Biomineralization",-0.992250320294834,1.27275018095617,-1.17066116246435,0.615393402446733,-1.21318967624834,1.15455465244144,0.932087933649081,-0.0952523847178674,-0.898624694515941,0.395192068747895
"48",58,"Pocillopora_acuta_HIv2___TS.g15832.t1",7865.30278436561,-2.46737478175176,0.829912819476366,0.000122143195431161,0.000986420535296654,"Searched Keywords","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(I) chain (Alpha-2 ty...","Collagen alpha-2(I) chain","Biomineralization",-0.492775313977374,1.2493068115998,-1.35395175132246,0.865352589533343,-0.993406476737259,1.12275069912971,0.20706665441716,-0.214065591830193,-1.24444810304917,0.854170482236443
"49",60,"Pocillopora_acuta_HIv2___RNAseq.g28803.t1b",11712.5269697605,-2.22306463068853,0.704586879139023,0.000132273067730096,0.0010541033893378,"Searched Keywords","Collagen alpha-2(I) chain (Alpha-2 type I collagen)","Extracellular matrix/cell adhesion",NA,NA,"Collagen alpha-2(I) chain (Alpha-2 ty...","Collagen alpha-2(I) chain","Biomineralization",-0.562016399989547,0.885040470137612,-1.50554632951021,1.02784969263792,-0.970229284004422,0.77607594630964,0.531113192507329,-0.498013967678971,-0.949863307456236,1.26558998704689
