Pocillopora_acuta_HIv2___RNAseq.g31081.t1	78e049f420f1c9fef5b90a4fcb9adfcb	674	Pfam	PF00535	Glycosyl transferase family 2	246	428	4.7E-31	T	30-10-2025	IPR001173	Glycosyltransferase 2-like	-	-
Pocillopora_acuta_HIv2___RNAseq.g31081.t1	78e049f420f1c9fef5b90a4fcb9adfcb	674	CDD	cd02510	pp-GalNAc-T	246	543	0.0	T	30-10-2025	IPR045885	N-acetylgalactosaminyltransferase	-	-
Pocillopora_acuta_HIv2___RNAseq.g31081.t1	78e049f420f1c9fef5b90a4fcb9adfcb	674	SMART	SM00458	ricin_3	553	671	2.9E-22	T	30-10-2025	IPR000772	Ricin B, lectin domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g31081.t1	78e049f420f1c9fef5b90a4fcb9adfcb	674	Pfam	PF00652	Ricin-type beta-trefoil lectin domain	556	668	7.6E-18	T	30-10-2025	IPR000772	Ricin B, lectin domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g2577.t1	d90448e2b6a6225ac9f8c00b88485fd4	214	Pfam	PF13696	Zinc knuckle	100	120	8.3E-6	T	30-10-2025	IPR025829	Zinc knuckle CX2CX3GHX4C	-	-
Pocillopora_acuta_HIv2___RNAseq.g2577.t1	d90448e2b6a6225ac9f8c00b88485fd4	214	Pfam	PF23490	ZCCHC24 C-terminal domain	178	212	2.4E-15	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g2577.t1	d90448e2b6a6225ac9f8c00b88485fd4	214	SMART	SM01328	zf_3CxxC_2	136	204	1.6E-18	T	30-10-2025	IPR027377	ZAR1/RTP1-5-like, 3CxxC-type zinc finger	-	-
Pocillopora_acuta_HIv2___RNAseq.g2577.t1	d90448e2b6a6225ac9f8c00b88485fd4	214	Pfam	PF17180	Zinc-binding domain	135	177	2.7E-20	T	30-10-2025	IPR033446	Zinc finger domain-containing protein 24, zinc-binding domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g12115.t1	29b9645f4f60e8e813fae21ef843186a	303	SMART	SM00014	acid_phosph_2	116	257	3.1E-29	T	30-10-2025	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	-	-
Pocillopora_acuta_HIv2___RNAseq.g12115.t1	29b9645f4f60e8e813fae21ef843186a	303	CDD	cd03384	PAP2_wunen	123	257	4.40497E-49	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g12115.t1	29b9645f4f60e8e813fae21ef843186a	303	Pfam	PF01569	PAP2 superfamily	118	257	4.7E-21	T	30-10-2025	IPR000326	Phosphatidic acid phosphatase type 2/haloperoxidase	-	-
Pocillopora_acuta_HIv2___RNAseq.g26272.t1	83887e1a789a6aab75a261c54786793c	254	CDD	cd05333	BKR_SDR_c	10	252	8.41558E-119	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g26272.t1	83887e1a789a6aab75a261c54786793c	254	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	18	252	3.7E-61	T	30-10-2025	IPR002347	Short-chain dehydrogenase/reductase SDR	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	Pfam	PF22600	Poly(A) RNA polymerase, mitochondrial-like, central palm domain	684	812	5.5E-27	T	30-10-2025	IPR054708	Poly(A) RNA polymerase, mitochondrial-like, central palm domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	SMART	SM00343	c2hcfinal6	1018	1034	0.002	T	30-10-2025	IPR001878	Zinc finger, CCHC-type	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	SMART	SM00343	c2hcfinal6	640	656	0.36	T	30-10-2025	IPR001878	Zinc finger, CCHC-type	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	Pfam	PF00098	Zinc knuckle	1018	1033	0.42	T	30-10-2025	IPR001878	Zinc finger, CCHC-type	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	CDD	cd05402	NT_PAP_TUTase	178	263	2.8185E-18	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	Pfam	PF19088	TUTase nucleotidyltransferase domain	137	266	3.2E-24	T	30-10-2025	IPR045100	Terminal uridylyltransferase 4/7, nucleotidyltransferase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	CDD	cd05402	NT_PAP_TUTase	697	812	4.67748E-39	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	Pfam	PF03828	Cid1 family poly A polymerase	907	960	1.4E-12	T	30-10-2025	IPR002058	PAP/25A-associated	-	-
Pocillopora_acuta_HIv2___RNAseq.g4128.t2	220df9aaaf0c353cafd8104b4aaf9d26	2133	Pfam	PF03828	Cid1 family poly A polymerase	411	462	9.2E-5	T	30-10-2025	IPR002058	PAP/25A-associated	-	-
Pocillopora_acuta_HIv2___RNAseq.g11932.t1	08a346011ce9087680fba52558d3beb1	300	Pfam	PF21207	Glyoxalase domain-containing protein 4, N-terminal	88	128	1.6E-8	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g11932.t1	08a346011ce9087680fba52558d3beb1	300	Pfam	PF21701	Glyoxalasedomain-containing protein 4-like, C-terminal domain	196	261	4.6E-33	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g11932.t1	08a346011ce9087680fba52558d3beb1	300	CDD	cd08358	GLOD4_N	4	130	7.69147E-95	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g11932.t1	08a346011ce9087680fba52558d3beb1	300	CDD	cd16357	GLOD4_C	139	252	6.24159E-72	T	30-10-2025	IPR043194	Glyoxalase domain-containing protein 4, C-terminal	-	-
Pocillopora_acuta_HIv2___RNAseq.g14021.t1	eb4f34847ce1f6a8811035482ea4a968	380	SMART	SM00241	zp_4	30	289	1.5E-7	T	30-10-2025	IPR001507	Zona pellucida domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g14021.t1	eb4f34847ce1f6a8811035482ea4a968	380	Pfam	PF00100	ZP-C domain	147	279	1.1E-15	T	30-10-2025	IPR055355	ZP-C domain	-	-
Pocillopora_acuta_HIv2___RNAseq.20930_t	f85781e2d38a4c5dd0e99ff52fa9b60e	451	Pfam	PF00743	Flavin-binding monooxygenase-like	245	384	2.9E-10	T	30-10-2025	IPR020946	Flavin monooxygenase-like	-	-
Pocillopora_acuta_HIv2___RNAseq.20930_t	f85781e2d38a4c5dd0e99ff52fa9b60e	451	Pfam	PF00743	Flavin-binding monooxygenase-like	4	231	2.1E-29	T	30-10-2025	IPR020946	Flavin monooxygenase-like	-	-
Pocillopora_acuta_HIv2___RNAseq.g29617.t1	8b106d3d5d6acbc7a19273d719f40e5a	373	Pfam	PF00735	Septin	29	304	3.5E-122	T	30-10-2025	IPR030379	Septin-type guanine nucleotide-binding (G) domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g29617.t1	8b106d3d5d6acbc7a19273d719f40e5a	373	CDD	cd01850	CDC_Septin	29	302	1.5457E-163	T	30-10-2025	IPR016491	Septin	-	-
Pocillopora_acuta_HIv2___RNAseq.g8794.t1	2503417a5d1438becce1451b0520907b	568	Pfam	PF12012	Domain of unknown function (DUF3504)	412	562	1.2E-13	T	30-10-2025	IPR021893	Domain of unknown function DUF3504	-	-
Pocillopora_acuta_HIv2___RNAseq.g30027.t1	3a07b8848870359f0394e5f16e2e5de6	233	CDD	cd03577	NTR_TIMP_like	21	168	8.03644E-26	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g30027.t1	3a07b8848870359f0394e5f16e2e5de6	233	SMART	SM00206	NTR_2	21	219	2.3E-12	T	30-10-2025	IPR001820	Protease inhibitor I35 (TIMP)	-	-
Pocillopora_acuta_HIv2___RNAseq.g30027.t1	3a07b8848870359f0394e5f16e2e5de6	233	Pfam	PF00965	Tissue inhibitor of metalloproteinase	19	219	6.4E-31	T	30-10-2025	IPR001820	Protease inhibitor I35 (TIMP)	-	-
Pocillopora_acuta_HIv2___RNAseq.g15454.t1	981b00d9edd0d0116b9419f1a76a69d1	320	SMART	SM00423	psinew7	37	85	1.2	T	30-10-2025	IPR016201	PSI domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g15454.t1	981b00d9edd0d0116b9419f1a76a69d1	320	SMART	SM00423	psinew7	191	242	0.036	T	30-10-2025	IPR016201	PSI domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g15454.t1	981b00d9edd0d0116b9419f1a76a69d1	320	SMART	SM00423	psinew7	134	184	0.57	T	30-10-2025	IPR016201	PSI domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g4073.t1	4aabbf3be5a9b40a73bf5a7fb0a05653	338	CDD	cd14967	7tmA_amine_R-like	31	327	1.30532E-75	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g4073.t1	4aabbf3be5a9b40a73bf5a7fb0a05653	338	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	46	316	6.8E-53	T	30-10-2025	IPR000276	G protein-coupled receptor, rhodopsin-like	-	-
Pocillopora_acuta_HIv2___RNAseq.g4073.t1	4aabbf3be5a9b40a73bf5a7fb0a05653	338	SMART	SM01381	7TM_GPCR_Srsx_2	40	331	5.2E-6	T	30-10-2025	IPR000276	G protein-coupled receptor, rhodopsin-like	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF08005	PHR domain	371	463	6.0E-7	T	30-10-2025	IPR012983	PHR	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF07679	Immunoglobulin I-set domain	764	842	1.7E-10	T	30-10-2025	IPR013098	Immunoglobulin I-set	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF07679	Immunoglobulin I-set domain	165	250	5.9E-12	T	30-10-2025	IPR013098	Immunoglobulin I-set	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	CDD	cd00096	Ig	838	900	2.92491E-10	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF13927	Immunoglobulin domain	255	326	3.6E-9	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00408	igc2_5	177	240	8.8E-7	T	30-10-2025	IPR003598	Immunoglobulin subtype 2	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00408	igc2_5	833	895	8.6E-7	T	30-10-2025	IPR003598	Immunoglobulin subtype 2	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00408	igc2_5	769	832	2.4E-8	T	30-10-2025	IPR003598	Immunoglobulin subtype 2	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00408	igc2_5	267	329	6.9E-14	T	30-10-2025	IPR003598	Immunoglobulin subtype 2	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF01391	Collagen triple helix repeat (20 copies)	90	141	2.2E-4	T	30-10-2025	IPR008160	Collagen triple helix repeat	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF01391	Collagen triple helix repeat (20 copies)	646	704	7.2E-6	T	30-10-2025	IPR008160	Collagen triple helix repeat	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	Pfam	PF01391	Collagen triple helix repeat (20 copies)	108	160	6.5E-5	T	30-10-2025	IPR008160	Collagen triple helix repeat	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00409	IG_3c	863	906	15.0	T	30-10-2025	IPR003599	Immunoglobulin domain subtype	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00409	IG_3c	261	340	7.3E-7	T	30-10-2025	IPR003599	Immunoglobulin domain subtype	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00409	IG_3c	171	251	2.7E-10	T	30-10-2025	IPR003599	Immunoglobulin domain subtype	-	-
Pocillopora_acuta_HIv2___TS.g14528.t1a	7db980113cec2b4658bb4d8d57a35bc6	909	SMART	SM00409	IG_3c	763	843	1.4E-10	T	30-10-2025	IPR003599	Immunoglobulin domain subtype	-	-
Pocillopora_acuta_HIv2___RNAseq.25384_t	a4183b776fe983ed9a2b750ec1e7bba0	617	Pfam	PF13906	C-terminus of AA_permease	530	580	1.4E-14	T	30-10-2025	IPR029485	Cationic amino acid transporter, C-terminal	-	-
Pocillopora_acuta_HIv2___RNAseq.25384_t	a4183b776fe983ed9a2b750ec1e7bba0	617	Pfam	PF13520	Amino acid permease	30	411	1.2E-43	T	30-10-2025	IPR002293	Amino acid/polyamine transporter I	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	Pfam	PF06371	Diaphanous GTPase-binding Domain	26	150	6.1E-15	T	30-10-2025	IPR010473	Formin, GTPase-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	SMART	SM00498	it6_source	714	1178	3.0E-58	T	30-10-2025	IPR015425	Formin, FH2 domain	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	Pfam	PF02181	Formin Homology 2 Domain	831	1097	5.8E-64	T	30-10-2025	IPR015425	Formin, FH2 domain	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	Pfam	PF02181	Formin Homology 2 Domain	717	806	1.2E-6	T	30-10-2025	IPR015425	Formin, FH2 domain	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	SMART	SM01140	Drf_GBD_2	3	150	7.2E-27	T	30-10-2025	IPR010473	Formin, GTPase-binding domain	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	Pfam	PF06346	Formin Homology Region 1	592	699	2.5E-8	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	SMART	SM01139	Drf_FH3_2	154	413	4.7E-61	T	30-10-2025	IPR010472	Formin, FH3 domain	-	-
Pocillopora_acuta_HIv2___TS.g11857.t2	868159ac8d1149acb57b95b95737aa0f	1748	Pfam	PF06367	Diaphanous FH3 Domain	156	323	6.1E-31	T	30-10-2025	IPR010472	Formin, FH3 domain	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	Pfam	PF00641	Zn-finger in Ran binding protein and others	11	34	0.34	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	Pfam	PF00641	Zn-finger in Ran binding protein and others	76	100	0.87	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	Pfam	PF00641	Zn-finger in Ran binding protein and others	193	218	0.57	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	Pfam	PF00641	Zn-finger in Ran binding protein and others	243	265	3.8	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	SMART	SM00547	zf_4	77	101	0.022	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	SMART	SM00547	zf_4	12	36	3.6E-5	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	SMART	SM00547	zf_4	193	217	0.076	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	SMART	SM00547	zf_4	241	265	0.027	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	SMART	SM00547	zf_4	41	65	0.83	T	30-10-2025	IPR001876	Zinc finger, RanBP2-type	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	Pfam	PF00648	Calpain family cysteine protease	325	631	9.8E-81	T	30-10-2025	IPR001300	Peptidase C2, calpain, catalytic domain	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	CDD	cd00044	CysPc	313	631	1.11723E-108	T	30-10-2025	IPR001300	Peptidase C2, calpain, catalytic domain	-	-
Pocillopora_acuta_HIv2___TS.g10811.t1	ccd247f4a2a6362291e02511ad1f3cc9	935	SMART	SM00230	cys_prot_2	306	641	7.4E-124	T	30-10-2025	IPR001300	Peptidase C2, calpain, catalytic domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g20762.t1	c910d3a39a53034512b6435bdd44097a	449	CDD	cd03801	GT4_PimA-like	24	407	3.18773E-35	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g20762.t1	c910d3a39a53034512b6435bdd44097a	449	Pfam	PF20706	Family 4 Glycosyltransferase in conflict systems	26	401	8.0E-79	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g5752.t1	794537f927cde922f991efdedc6a91d7	204	Pfam	PF15011	Ribosome biogenesis protein C1orf109-like	11	164	1.7E-35	T	30-10-2025	IPR029159	Ribosome biogenesis protein C1orf109-like	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	SMART	SM00607	ftp	229	375	1.4E-19	T	30-10-2025	IPR006585	Fucolectin tachylectin-4 pentraxin-1	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	SMART	SM00607	ftp	78	228	1.1E-5	T	30-10-2025	IPR006585	Fucolectin tachylectin-4 pentraxin-1	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	SMART	SM00194	PTPc_3	705	883	1.0E-48	T	30-10-2025	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	SMART	SM00404	ptp_7	783	880	4.1E-15	T	30-10-2025	IPR003595	Protein-tyrosine phosphatase, catalytic	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF00041	Fibronectin type III domain	461	547	2.1E-5	T	30-10-2025	IPR003961	Fibronectin type III	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF22633	NedA-like, galactose-binding domain	249	351	4.7E-10	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF22633	NedA-like, galactose-binding domain	106	207	6.0E-7	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	SMART	SM00060	FN3_2	459	544	8.5E-9	T	30-10-2025	IPR003961	Fibronectin type III	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF00102	Protein-tyrosine phosphatase	823	880	6.3E-12	T	30-10-2025	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF00102	Protein-tyrosine phosphatase	727	821	7.2E-33	T	30-10-2025	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF00102	Protein-tyrosine phosphatase	941	985	9.7E-5	T	30-10-2025	IPR000242	Tyrosine-specific protein phosphatase, PTPase domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	CDD	cd00063	FN3	459	546	6.6223E-12	T	30-10-2025	IPR003961	Fibronectin type III	-	-
Pocillopora_acuta_HIv2___RNAseq.g12281.t1	f0a25e0d889922c7b365c1ccb7a02feb	999	Pfam	PF00754	F5/8 type C domain	375	448	1.9E-6	T	30-10-2025	IPR000421	Coagulation factor 5/8, C-terminal domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g3166.t1	e2161c5eba0e53ed2ba6aaeb21d0ca6f	462	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	117	299	5.1E-37	T	30-10-2025	IPR000276	G protein-coupled receptor, rhodopsin-like	-	-
Pocillopora_acuta_HIv2___RNAseq.g3166.t1	e2161c5eba0e53ed2ba6aaeb21d0ca6f	462	CDD	cd00637	7tm_classA_rhodopsin-like	104	340	1.16523E-58	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g30806.t1	48d6f2a1bfb7a528506b3d53dd62cb40	422	SMART	SM00702	p4hc	95	414	1.2E-15	T	30-10-2025	IPR006620	Prolyl 4-hydroxylase, alpha subunit	-	-
Pocillopora_acuta_HIv2___RNAseq.g30806.t1	48d6f2a1bfb7a528506b3d53dd62cb40	422	Pfam	PF13640	2OG-Fe(II) oxygenase superfamily	273	413	6.6E-8	T	30-10-2025	IPR044862	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain	-	-
Pocillopora_acuta_HIv2___TS.g17632.t1	5c48461f0e8211eb0ada5b0000d999dd	483	Pfam	PF03372	Endonuclease/Exonuclease/phosphatase family	47	288	4.5E-6	T	30-10-2025	IPR005135	Endonuclease/exonuclease/phosphatase	-	-
Pocillopora_acuta_HIv2___TS.g17632.t1	5c48461f0e8211eb0ada5b0000d999dd	483	CDD	cd09080	TDP2	44	293	1.82882E-52	T	30-10-2025	-	-	-	-
Pocillopora_acuta_HIv2___RNAseq.g31.t1	1f2ee3b983fb658385a2cd8cd5c52843	884	Pfam	PF00431	CUB domain	45	132	1.7E-5	T	30-10-2025	IPR000859	CUB domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g31.t1	1f2ee3b983fb658385a2cd8cd5c52843	884	Pfam	PF00431	CUB domain	164	280	5.9E-13	T	30-10-2025	IPR000859	CUB domain	-	-
Pocillopora_acuta_HIv2___RNAseq.g31.t1	1f2ee3b983fb658385a2cd8cd5c52843	884	SMART	SM00241	zp_4	529	779	2.2E-29	T	30-10-2025	IPR001507	Zona pellucida domain	-	-
